woman,age,education,work,metropolitan_area,non_white,urban,work_permit,poverty
1,43,5,10,1,1,1,2,0
0,35,7,8,1,0,1,2,0
0,45,5,2,1,0,1,1,0
0,76,7,10,1,0,1,0,0
1,39,7,7,1,0,1,1,0
1,49,7,8,1,0,1,2,0
0,36,3,4,1,1,1,2,1
1,59,7,9,1,1,1,2,0
1,40,7,9,0,0,1,1,0
0,35,7,3,0,0,1,1,0
0,43,7,2,0,0,1,1,0
1,35,7,7,0,0,1,1,0
0,54,7,9,0,0,1,2,0
0,53,5,4,0,0,1,0,0
0,24,5,8,0,0,1,2,0
1,52,5,4,0,1,1,1,0
0,54,2,4,0,0,1,0,0
0,22,5,4,0,0,1,1,0
0,45,5,8,0,0,1,2,0
0,37,5,2,1,1,0,1,1
1,37,5,6,1,0,0,2,1
0,40,7,7,1,0,0,1,0
1,38,7,2,1,0,0,1,0
0,46,3,3,1,1,0,1,0
1,44,3,11,1,0,0,0,0
0,26,3,7,1,1,0,2,0
1,24,5,7,1,1,0,2,0
0,47,2,5,1,0,0,2,0
0,21,5,5,1,0,0,2,0
0,31,5,7,1,1,0,2,1
0,27,2,3,1,1,0,2,1
0,52,5,2,0,0,1,2,0
1,42,3,4,0,0,1,0,0
0,55,5,5,0,0,1,2,0
1,51,5,4,0,0,1,2,0
1,54,5,9,0,0,1,1,0
1,27,7,7,0,0,1,1,0
1,63,2,11,0,0,1,0,0
0,47,5,7,0,0,1,2,0
1,35,5,10,0,0,1,2,0
0,22,2,2,0,0,1,1,0
0,58,4,4,0,0,1,2,0
0,23,5,4,0,0,1,2,0
1,57,7,9,0,0,0,1,1
0,58,2,1,0,0,0,2,0
1,56,2,11,0,0,0,1,0
0,24,5,4,0,0,0,1,0
0,20,5,1,0,0,0,0,0
0,40,3,4,0,1,0,1,0
1,56,2,11,0,0,0,1,0
0,30,5,4,0,0,0,1,0
0,22,5,11,0,0,0,1,0
0,49,6,6,0,0,0,2,0
1,28,5,7,1,1,1,1,0
0,33,3,4,1,1,1,0,0
0,37,5,7,1,0,1,1,0
1,42,7,9,1,0,1,1,0
0,23,7,9,1,0,1,1,0
0,22,6,7,1,0,1,1,0
0,36,7,1,0,0,1,1,0
0,25,5,4,0,1,1,1,0
1,23,5,4,0,1,1,1,0
0,45,3,3,0,1,1,1,1
1,58,7,9,0,0,1,1,0
0,49,5,4,0,0,1,2,0
1,45,7,2,0,0,1,1,0
0,21,6,7,0,0,1,1,0
1,27,7,2,0,0,1,1,0
0,22,5,2,0,1,1,1,0
0,37,5,2,0,1,1,1,0
1,50,3,11,0,0,1,0,0
1,27,7,4,0,0,1,0,0
0,30,7,10,0,0,1,1,0
0,56,3,2,0,0,1,1,0
1,57,2,4,0,0,1,1,0
0,78,2,4,0,0,1,1,0
1,28,5,6,0,0,1,1,0
1,31,7,8,0,0,1,2,0
0,32,5,2,0,1,1,1,0
0,63,5,2,0,0,1,1,0
0,55,5,4,0,0,1,1,0
1,26,7,9,0,0,1,1,0
1,44,3,10,0,0,1,2,1
1,22,6,4,0,0,1,2,1
1,49,5,4,0,1,1,1,0
0,41,5,2,0,0,1,0,0
0,45,5,5,0,1,1,1,0
1,45,3,11,0,0,1,1,0
1,57,5,7,0,1,1,1,1
1,33,5,10,0,1,1,2,0
0,36,5,5,0,0,1,1,0
0,35,7,5,0,1,1,1,0
1,61,3,9,0,1,1,2,0
0,42,5,4,0,1,1,1,0
1,47,5,6,0,0,1,2,0
0,46,2,1,0,1,1,0,0
0,26,6,3,0,0,1,0,0
1,37,3,11,0,0,1,0,1
0,43,2,1,0,0,1,1,1
0,37,7,1,0,0,1,1,0
1,34,7,9,0,0,1,1,0
0,62,2,1,0,0,1,1,0
1,29,5,3,0,0,1,2,0
0,33,5,3,0,1,1,1,0
1,38,2,10,0,0,1,2,0
0,16,4,2,0,0,1,1,0
0,29,7,2,0,0,1,1,0
1,25,7,2,0,0,1,1,0
1,45,5,2,0,1,1,1,0
0,30,7,2,0,0,1,1,0
0,54,5,5,0,1,1,1,0
0,23,5,2,0,1,1,1,0
0,57,3,3,0,1,1,2,1
0,48,2,3,0,0,1,2,0
0,29,5,3,0,0,1,0,0
1,45,2,7,0,0,1,1,0
1,22,5,2,0,0,1,1,0
0,26,5,7,0,0,1,1,0
0,46,5,2,0,1,1,1,0
0,41,4,2,0,1,1,1,0
1,37,3,4,0,0,1,1,0
1,40,3,2,0,1,1,1,1
0,28,5,8,0,0,1,2,1
1,49,5,2,0,1,1,1,0
0,22,6,2,0,1,1,1,0
0,25,5,2,0,0,1,1,0
0,26,5,3,0,1,1,1,0
1,59,2,2,0,0,1,0,0
1,61,3,10,0,0,1,2,1
0,23,5,2,0,0,1,0,0
1,57,3,7,0,0,1,1,0
1,49,2,11,0,0,1,0,0
1,35,4,11,0,0,1,0,0
0,35,2,2,0,0,1,1,0
0,46,5,5,0,0,1,2,0
1,41,5,10,0,1,1,2,0
0,49,5,8,0,1,1,1,0
0,50,2,5,0,0,1,1,0
0,21,5,6,0,0,1,1,0
0,20,4,6,0,0,1,0,0
0,18,3,7,0,0,1,1,0
1,40,5,4,0,1,1,1,0
0,50,2,3,0,1,1,1,0
0,19,4,3,0,0,1,1,0
0,36,2,3,0,0,1,2,1
1,42,2,11,0,1,1,1,0
0,32,5,3,0,1,1,1,0
1,38,5,9,0,0,1,1,0
0,45,7,4,0,1,1,2,0
0,22,5,4,0,1,1,1,0
0,45,5,2,0,0,1,1,0
1,50,5,4,0,0,1,1,0
0,41,2,3,0,0,1,2,0
1,50,5,7,0,1,1,1,0
1,20,6,7,0,0,1,0,1
0,46,6,2,0,0,1,1,0
1,43,5,10,0,0,1,2,0
0,21,5,5,0,0,1,0,0
1,56,2,6,0,0,1,2,0
0,22,6,5,0,0,1,1,0
1,18,5,4,0,0,1,1,0
1,56,6,11,0,1,1,1,0
0,25,4,6,0,1,1,1,0
0,47,7,8,1,0,1,2,0
1,35,7,9,1,1,1,2,0
0,30,2,3,1,1,1,1,0
1,33,2,11,1,1,1,0,0
1,53,2,4,1,1,1,1,0
0,48,2,6,1,1,1,2,1
1,32,5,10,1,1,1,2,1
1,24,5,5,1,1,1,1,0
0,28,2,2,1,1,1,1,0
0,52,2,1,0,1,0,1,0
1,51,2,10,0,0,0,2,0
0,63,5,1,0,0,0,2,0
0,39,2,1,0,1,0,1,1
0,49,2,11,0,0,0,1,0
0,52,5,11,0,0,0,1,0
1,24,5,2,0,0,0,1,0
0,18,5,4,0,0,0,0,0
0,54,2,11,0,1,0,1,0
1,47,2,2,0,1,0,0,0
0,26,5,2,0,1,0,1,0
0,19,5,11,0,1,0,1,0
0,38,2,1,0,1,0,1,0
1,34,4,2,0,1,0,1,0
0,37,3,2,0,0,0,1,0
0,59,2,1,0,1,0,1,0
0,29,5,2,0,0,0,1,0
1,32,5,11,0,0,0,1,0
0,39,5,2,0,1,1,1,0
1,44,5,11,0,1,1,1,0
0,21,5,8,0,1,1,2,0
0,28,5,7,0,1,1,1,1
1,60,2,11,0,1,1,1,0
0,33,5,2,0,1,1,1,1
0,53,5,4,0,0,1,2,0
0,31,3,3,0,0,1,0,1
0,49,7,4,0,0,1,1,0
1,30,7,4,0,1,1,1,0
0,64,7,9,0,0,1,2,0
1,61,2,10,1,0,1,2,0
0,60,5,2,1,0,1,0,0
1,45,5,4,1,1,1,1,0
0,68,3,2,1,0,1,2,0
1,40,7,4,1,0,1,1,0
0,29,7,7,1,0,1,1,0
0,29,7,2,1,0,1,1,0
0,38,7,7,0,0,1,1,0
1,62,7,9,0,0,1,2,0
0,36,7,7,0,0,1,1,0
0,58,7,8,0,0,1,2,0
1,25,7,7,0,0,1,1,0
0,58,5,3,0,0,1,1,0
1,57,7,9,0,0,1,2,0
0,68,5,7,0,0,1,1,0
0,40,6,7,0,0,1,2,0
1,60,5,10,0,0,1,2,0
1,33,7,9,0,0,0,0,0
0,34,5,8,0,0,0,2,0
0,38,5,2,0,0,0,1,0
0,32,7,7,1,0,1,1,0
0,31,7,7,1,0,1,2,0
0,30,7,7,1,0,1,1,0
1,47,7,7,1,0,1,2,0
0,30,7,7,1,0,1,1,0
0,30,7,7,1,0,1,2,0
1,26,5,7,1,0,1,2,0
1,36,7,7,0,0,1,1,0
1,52,7,9,0,0,1,1,0
1,49,7,9,0,0,1,2,0
1,52,7,9,0,0,1,1,0
0,59,7,7,0,1,1,1,0
1,63,5,9,0,0,1,1,0
0,43,5,2,0,1,1,1,0
1,31,5,7,0,0,1,2,0
0,30,6,4,0,0,1,1,0
1,34,5,4,0,0,1,2,0
0,55,4,4,0,0,1,1,0
1,52,4,4,0,0,1,2,0
1,20,6,7,0,0,1,1,0
0,59,3,3,0,1,1,0,0
0,21,2,3,0,0,1,0,1
0,23,5,2,0,1,1,1,1
0,45,5,2,0,0,1,1,0
1,47,5,4,0,0,1,1,0
0,19,6,10,0,0,1,1,0
0,31,5,8,0,1,1,2,1
0,49,2,3,0,0,1,0,0
1,43,7,7,0,0,1,1,0
0,39,7,8,0,0,1,2,0
0,56,5,4,0,0,1,2,0
1,42,4,7,0,1,1,1,1
0,43,5,4,0,0,1,1,0
0,17,4,8,0,0,1,0,1
0,41,5,2,0,0,1,1,0
1,34,4,11,0,0,1,1,0
1,51,4,11,0,0,1,0,1
0,28,5,3,0,0,1,2,0
0,49,7,8,0,1,1,1,0
0,39,7,9,0,0,1,1,0
0,52,2,2,0,1,1,1,0
1,54,2,11,0,1,1,0,0
1,27,3,9,0,1,1,0,0
0,23,3,2,0,1,1,1,0
0,35,6,2,0,1,1,1,0
0,56,7,9,0,0,1,1,0
0,39,2,1,0,1,0,2,1
0,55,2,11,0,1,0,1,0
0,44,2,11,0,0,0,1,0
1,33,2,10,0,0,0,2,0
0,51,3,11,0,0,0,0,0
1,43,2,11,0,0,0,0,0
0,28,5,2,1,1,1,1,0
0,39,7,5,1,0,1,0,0
0,49,4,4,1,0,1,2,1
0,33,7,2,1,1,1,1,0
0,26,5,7,1,1,1,1,0
0,54,5,9,1,1,1,1,0
0,30,5,2,1,0,1,1,0
1,23,7,7,1,0,1,1,0
1,34,6,4,1,1,1,2,0
0,50,2,10,1,1,1,2,0
1,41,7,9,1,0,1,2,0
0,18,5,2,1,0,1,1,0
1,31,7,9,1,0,1,2,0
1,47,5,11,0,0,0,0,1
0,52,2,1,0,1,0,1,0
1,48,2,11,0,0,0,0,0
0,26,4,1,0,1,0,1,0
0,43,2,5,0,0,0,2,1
0,53,2,1,0,0,0,0,0
1,28,7,9,0,0,0,2,0
0,29,5,2,0,1,0,1,0
0,31,6,2,1,0,1,1,0
0,33,7,2,1,1,1,1,0
1,32,7,9,1,1,1,1,0
1,48,2,11,1,1,1,0,1
0,28,7,5,1,1,1,2,0
0,43,4,4,1,1,0,2,0
1,43,2,4,1,1,0,2,0
0,63,4,1,1,1,0,2,0
0,44,3,3,1,1,0,1,0
1,30,4,2,1,1,0,2,0
0,56,2,3,1,1,0,2,1
0,38,7,2,0,1,1,1,0
1,35,7,9,0,0,1,2,0
0,32,7,2,0,0,1,1,0
0,30,5,2,0,0,1,1,0
1,26,4,10,0,0,1,2,1
0,36,5,2,0,0,1,1,0
0,47,5,2,0,0,1,1,0
1,37,7,9,0,0,1,2,0
0,29,7,2,0,0,1,1,0
0,23,6,2,0,0,1,1,0
0,39,7,2,0,0,1,1,0
1,33,5,4,0,1,1,1,0
1,54,2,7,0,1,1,1,0
0,18,2,4,0,0,1,0,0
0,47,1,3,0,1,1,2,0
0,50,5,4,0,0,1,2,0
0,18,5,4,0,0,1,0,0
1,41,5,9,1,0,1,1,0
0,41,7,2,1,1,1,1,0
0,53,2,10,1,0,1,2,0
0,27,7,4,1,0,1,1,0
1,18,5,5,1,0,1,1,1
0,47,5,5,1,0,1,2,0
1,47,7,9,1,0,1,2,0
0,35,2,2,0,1,1,1,0
1,43,5,2,0,0,1,1,0
0,21,5,4,0,0,1,0,0
0,32,5,2,0,0,1,1,0
0,50,5,2,0,0,1,1,0
0,23,7,4,0,0,1,1,0
1,43,5,4,0,0,1,1,0
1,31,5,2,0,0,1,1,1
1,43,5,2,0,1,1,1,0
1,37,7,7,0,1,1,1,0
1,43,3,11,0,1,1,0,0
0,34,5,2,0,1,1,1,0
1,26,5,4,0,1,1,1,0
0,22,3,3,0,1,1,2,0
1,42,5,9,0,0,1,2,0
0,75,2,2,0,0,1,2,0
1,49,5,11,0,1,1,0,0
1,36,5,11,0,1,1,1,0
0,36,2,2,0,1,1,1,0
1,35,6,9,0,1,1,1,0
1,61,2,11,0,1,1,0,0
1,36,5,4,0,0,1,1,0
0,59,2,4,0,0,1,2,0
0,22,5,3,0,0,1,1,0
1,72,5,10,0,0,1,0,0
0,29,5,5,1,0,1,2,0
1,54,7,5,1,1,1,2,0
1,49,5,4,1,0,1,1,0
1,20,5,4,1,0,1,0,0
1,51,5,4,1,0,1,1,0
0,39,5,8,1,1,1,2,0
0,55,3,7,1,1,1,1,0
1,59,2,11,1,1,1,1,0
0,49,5,4,1,1,1,1,1
0,27,7,9,1,1,1,1,0
0,33,7,7,1,1,1,1,0
1,22,5,4,1,0,1,1,0
0,57,5,7,1,1,1,2,0
0,36,5,4,1,0,1,1,0
0,27,4,4,1,1,1,2,1
1,38,5,9,0,1,1,2,0
1,31,7,7,0,1,1,0,0
1,61,7,9,0,0,1,2,0
1,47,7,3,0,0,1,2,0
0,54,7,3,0,0,1,2,0
0,43,2,7,0,0,1,1,0
1,39,6,9,0,1,1,1,0
1,45,2,11,0,1,1,0,1
0,43,7,5,0,1,1,1,0
0,32,7,10,0,0,1,0,0
1,28,7,10,0,0,1,1,0
0,48,2,7,1,0,1,1,0
1,25,6,7,1,0,1,0,0
1,51,5,4,1,1,1,2,1
1,36,5,2,1,0,1,1,0
0,15,3,4,1,0,1,1,0
0,41,5,2,1,0,1,1,0
0,52,2,6,1,0,1,1,0
1,50,7,9,1,0,1,2,0
0,23,6,3,1,0,1,0,1
0,67,2,3,0,0,1,2,1
0,33,2,1,0,1,1,1,0
0,32,3,4,0,0,1,1,0
1,41,5,4,0,0,1,1,0
0,46,2,1,0,1,1,1,0
0,50,1,11,1,0,0,1,1
0,54,2,11,1,0,0,1,0
0,46,2,11,1,1,0,1,1
0,51,2,11,1,1,0,0,0
0,26,3,11,1,1,0,0,0
0,21,5,11,1,0,0,1,0
0,74,7,3,0,0,1,2,1
1,48,7,9,0,0,1,1,0
0,39,3,3,0,1,1,2,0
0,47,2,2,0,1,1,2,0
0,32,5,2,0,0,1,1,0
1,30,5,4,0,0,1,2,0
0,28,5,4,0,1,1,1,0
0,33,2,2,0,0,1,1,0
0,33,2,1,0,1,1,1,1
0,44,5,4,0,0,1,2,0
0,71,4,2,0,0,1,2,0
1,41,7,8,0,0,1,2,0
0,67,2,3,0,0,1,2,0
0,46,5,3,0,0,1,2,0
0,42,5,2,0,0,1,1,1
1,34,7,2,0,0,1,1,0
1,48,2,11,0,0,1,0,0
0,54,2,11,0,0,1,0,0
0,19,3,2,0,0,1,1,0
0,51,2,11,0,0,1,1,0
0,37,6,2,0,0,1,1,0
0,49,5,10,0,1,1,2,0
0,51,5,2,0,0,1,1,0
1,38,5,2,0,0,1,1,0
0,47,5,6,0,0,1,2,0
1,23,5,4,0,0,1,1,0
0,30,5,4,0,1,1,1,0
0,48,6,7,0,1,1,2,0
1,48,7,7,0,1,1,0,0
0,38,5,4,0,0,1,1,0
1,40,5,2,0,0,1,2,0
1,50,4,10,0,0,1,2,0
1,29,6,9,0,0,1,1,0
0,35,6,7,1,1,1,0,0
1,56,2,11,1,1,1,0,0
0,56,4,4,1,0,1,2,0
0,41,5,5,0,0,1,1,0
0,40,7,8,0,0,1,1,0
0,34,5,7,0,0,1,1,0
1,54,7,8,0,0,1,1,0
0,57,7,7,0,0,1,2,0
1,57,7,8,0,0,1,2,0
0,32,7,4,0,0,1,2,1
0,59,7,3,0,0,1,2,0
1,55,7,7,0,0,1,2,0
0,54,6,6,0,0,1,2,0
0,37,7,10,0,0,1,2,0
1,39,7,7,1,0,1,1,0
0,42,7,7,1,0,1,0,0
0,48,7,7,1,0,1,2,0
0,33,7,7,1,0,1,2,0
1,42,7,7,1,0,1,1,0
1,31,7,7,1,0,1,1,0
0,32,7,4,1,0,1,1,0
0,31,7,7,1,0,1,1,0
1,27,7,5,1,0,1,1,0
0,34,7,4,1,1,1,1,0
1,35,7,7,1,1,1,1,0
1,59,7,9,1,0,1,0,0
0,31,7,5,1,0,1,2,0
0,43,7,7,1,0,1,1,0
0,41,7,3,1,0,1,1,0
1,36,7,7,1,0,1,2,0
1,39,7,7,1,0,1,1,0
0,46,2,11,0,0,0,1,0
1,44,2,11,0,0,0,1,0
1,24,5,11,0,0,0,0,0
0,17,5,9,0,0,0,1,0
0,38,1,11,0,0,0,0,1
0,43,2,7,0,0,1,1,0
1,38,7,9,0,0,1,1,0
0,43,5,7,0,1,1,1,0
0,26,4,7,0,0,1,1,0
0,56,5,7,0,1,1,0,0
1,55,5,11,0,1,1,0,0
0,44,2,2,0,1,1,2,0
1,35,2,2,0,0,1,2,0
1,36,5,11,0,0,1,1,0
1,23,7,7,0,0,1,1,0
0,41,7,4,0,0,1,0,0
1,36,3,2,0,0,1,0,1
0,57,3,4,0,0,1,1,0
1,49,3,4,0,0,1,1,0
1,22,7,9,0,0,1,1,0
1,55,4,2,0,1,1,0,1
0,25,7,2,0,0,1,1,1
1,36,5,2,0,1,1,1,0
0,18,5,2,0,1,1,1,0
0,36,5,2,0,1,1,1,0
1,37,5,4,0,1,1,2,0
0,36,3,2,0,1,1,1,0
1,41,5,4,0,1,1,1,0
0,35,4,3,0,1,1,2,0
0,37,5,4,0,1,1,1,0
0,29,7,3,0,0,1,2,0
1,48,3,11,0,0,1,0,0
0,24,5,4,0,0,1,1,0
0,55,2,3,0,0,1,2,0
0,62,2,1,0,1,1,1,0
1,48,2,11,0,1,1,0,0
0,22,4,11,0,1,1,1,0
1,34,4,6,0,0,1,1,0
0,16,1,6,0,0,1,1,0
0,44,2,1,0,1,1,1,0
1,38,2,1,0,1,1,1,0
0,40,3,1,0,0,1,1,0
1,21,5,2,0,1,1,1,0
0,55,1,3,0,1,1,2,0
1,39,5,4,0,1,1,1,0
1,37,7,9,1,1,1,1,0
0,35,5,4,1,1,1,1,0
1,40,1,11,1,1,1,1,0
0,23,5,2,1,0,1,1,0
1,22,5,2,1,0,1,1,0
1,61,2,11,1,1,1,0,0
0,27,6,2,0,0,1,1,0
1,50,5,2,0,1,1,1,0
0,30,5,4,0,1,1,1,0
0,28,7,7,0,1,1,0,0
0,62,2,2,0,0,1,2,0
1,60,5,2,0,0,1,1,0
0,39,7,2,0,1,1,1,0
0,34,5,2,0,1,1,1,1
0,59,5,4,1,1,1,2,1
1,54,6,9,1,0,1,1,0
1,37,7,9,1,0,1,1,0
0,53,7,7,1,0,1,2,0
1,25,5,4,1,1,1,1,0
0,30,7,7,1,1,1,1,0
1,31,7,9,1,0,1,2,0
1,59,7,9,1,0,1,0,0
0,50,7,7,1,1,1,1,0
0,25,7,3,1,1,1,1,0
0,31,7,7,1,0,1,2,0
1,30,7,7,1,1,1,2,0
0,51,5,6,1,1,1,2,0
1,35,4,6,1,1,1,2,0
1,51,7,7,1,1,1,1,0
1,41,5,7,1,1,1,1,1
1,34,7,10,0,1,1,2,0
0,31,5,4,0,1,1,1,0
0,52,7,7,0,0,1,2,0
1,52,7,7,0,0,1,2,0
0,51,5,9,0,0,1,2,0
1,35,7,7,0,0,1,1,0
0,40,5,6,0,0,1,1,0
1,33,5,7,0,0,1,1,0
1,72,7,11,0,0,1,0,0
0,74,7,7,0,0,1,2,0
0,51,7,9,0,0,0,2,0
1,48,6,7,0,0,0,1,0
0,44,5,5,0,0,0,1,0
1,39,7,9,0,0,0,1,0
0,44,2,2,0,1,0,1,0
1,35,4,9,0,0,0,1,0
0,64,5,1,0,1,0,1,0
1,44,2,4,1,1,0,0,1
0,61,2,2,1,1,0,1,0
0,46,2,3,1,1,0,2,1
0,66,2,10,1,1,0,2,0
1,54,3,11,1,0,0,0,0
0,56,2,4,1,0,0,0,0
0,53,2,10,1,1,0,2,0
1,55,3,2,1,0,0,1,0
1,53,2,11,1,1,1,1,0
0,48,1,2,1,0,1,2,0
1,32,5,9,1,1,1,1,0
0,50,5,8,1,0,1,2,0
1,55,2,11,1,0,1,0,0
1,25,7,9,1,1,1,0,0
0,23,5,5,1,0,1,2,0
0,33,7,2,1,1,1,1,0
1,34,7,6,1,0,1,0,1
1,32,5,4,1,0,1,1,0
0,36,5,4,1,0,1,1,0
0,22,3,4,1,1,1,0,0
0,44,5,7,1,0,1,2,0
0,52,6,4,1,0,1,2,0
1,44,7,4,1,0,1,2,0
0,58,5,2,1,1,1,1,0
1,31,7,9,1,0,1,1,0
0,29,7,7,1,0,1,2,0
0,27,7,7,1,0,1,1,0
1,58,3,9,1,1,1,1,0
0,29,5,4,1,0,1,2,0
1,33,5,4,1,0,1,0,0
0,32,5,2,1,0,1,1,0
0,29,3,10,1,0,1,2,1
0,36,3,2,1,1,1,1,0
1,48,2,11,1,1,1,0,1
0,64,3,10,0,0,1,0,1
0,51,2,2,0,0,1,1,0
1,26,5,4,0,0,1,1,0
0,43,2,2,0,0,1,0,0
0,41,5,2,0,0,1,2,0
1,34,7,9,0,0,1,2,0
0,66,3,10,0,1,1,2,0
1,55,2,9,0,1,1,2,0
0,38,5,8,0,1,1,2,0
1,44,5,8,0,1,1,2,0
0,45,2,2,0,1,1,1,0
1,35,5,10,0,0,1,2,0
0,33,5,2,0,0,1,1,1
0,50,4,2,0,0,1,1,0
0,38,2,1,0,1,1,1,0
1,44,7,4,0,0,1,1,0
0,57,7,8,0,1,1,2,0
1,55,7,8,0,0,1,2,0
0,43,2,3,0,0,1,2,0
0,24,5,4,0,0,0,1,0
0,42,2,11,0,0,0,1,0
1,43,5,5,0,1,0,1,0
0,45,2,11,0,1,0,1,0
0,60,2,2,0,0,0,1,0
0,45,3,3,0,0,0,2,0
0,50,5,2,0,0,0,1,0
0,32,5,7,0,0,0,0,0
0,51,5,1,0,0,0,2,0
1,46,3,10,0,1,1,2,0
0,41,5,9,0,1,1,1,0
0,46,7,9,0,1,1,1,0
1,39,7,9,0,0,1,1,0
1,45,5,9,0,0,1,1,0
0,52,7,2,0,0,1,1,0
0,26,6,5,0,1,1,1,0
0,28,6,3,0,1,1,1,0
1,36,5,9,1,1,1,1,1
1,37,5,4,1,0,1,1,0
0,33,5,7,1,0,1,1,0
1,19,5,4,1,0,1,1,0
1,54,4,2,1,0,1,1,0
0,65,2,4,1,1,1,2,0
0,50,2,6,1,1,1,2,0
1,44,5,4,1,0,1,2,0
1,22,5,4,1,0,1,2,0
0,51,2,7,1,1,1,1,0
1,43,4,5,1,0,1,1,0
1,23,5,7,1,0,1,1,0
0,18,5,3,1,0,1,1,0
1,20,5,9,1,0,1,1,1
1,42,2,11,1,1,1,0,1
0,42,2,4,1,1,1,0,1
0,40,2,5,1,1,1,1,1
0,47,2,7,1,1,1,1,0
1,47,2,2,1,1,1,1,0
1,46,2,2,1,0,1,1,0
0,46,2,4,1,0,1,1,0
1,40,2,11,1,1,1,1,0
0,38,5,7,1,1,1,1,0
1,58,5,11,1,1,1,0,0
1,51,5,7,1,1,1,1,0
0,55,5,5,1,1,1,0,0
0,30,7,5,1,1,1,1,0
1,31,7,4,0,1,1,2,0
1,53,6,8,0,1,1,2,0
0,51,7,10,0,0,1,0,0
1,38,5,1,0,1,1,1,0
0,32,5,2,0,1,1,1,0
0,27,5,4,0,0,1,1,0
1,47,7,8,0,0,1,2,0
0,47,5,4,0,0,1,1,0
0,49,2,1,0,0,0,1,0
0,37,7,7,1,0,1,2,1
1,55,7,6,1,1,1,0,0
1,44,5,7,1,1,1,0,0
0,39,5,7,1,1,1,1,0
0,37,6,7,1,1,1,1,0
1,58,7,9,1,0,1,1,0
1,46,7,7,1,0,1,1,0
1,46,7,9,0,0,1,1,1
0,55,7,4,0,1,1,2,0
1,52,7,4,0,1,1,2,0
1,22,6,4,0,1,1,1,0
0,21,6,4,0,1,1,1,0
1,61,5,11,0,0,1,0,0
0,63,5,9,0,0,1,2,0
0,30,4,2,0,0,1,1,1
1,54,7,9,1,0,1,1,0
0,39,2,2,0,0,1,0,1
0,61,2,11,0,1,1,0,0
0,30,2,2,0,1,1,0,1
0,33,5,2,0,1,1,1,0
1,43,2,11,0,0,1,0,0
1,38,5,4,0,1,1,2,0
0,51,2,5,0,1,1,1,0
0,53,3,4,0,1,1,2,1
1,46,3,11,0,1,1,0,1
0,50,5,6,0,0,1,1,0
0,36,4,2,0,1,1,1,0
1,41,5,4,1,0,1,1,0
0,42,5,5,1,0,1,1,0
0,43,5,3,1,1,1,1,0
0,25,6,5,1,1,1,0,0
0,26,5,5,1,0,1,2,0
1,26,5,9,1,0,1,0,0
0,39,5,2,1,1,1,1,0
1,43,5,11,1,0,1,0,0
0,56,5,11,1,0,1,1,0
0,30,3,1,0,0,0,2,0
0,30,5,6,0,0,0,1,0
0,39,4,2,0,0,0,1,0
1,30,4,4,0,0,0,2,0
0,59,2,1,0,0,0,2,0
0,42,2,3,0,0,0,2,0
0,60,7,4,0,0,0,2,0
1,40,5,9,0,0,1,0,1
0,40,5,7,0,0,1,1,0
1,48,6,4,0,0,1,1,0
1,59,2,11,0,0,1,0,0
1,57,2,2,0,1,1,1,0
0,54,2,3,0,1,1,2,0
0,38,7,4,0,1,1,1,0
1,48,7,8,0,1,1,2,0
0,55,5,3,0,0,1,2,1
0,55,3,5,0,0,1,2,0
1,56,7,9,0,1,1,2,0
0,43,6,5,0,0,1,2,0
0,42,5,4,0,0,1,1,0
1,40,5,4,0,0,1,1,0
0,41,5,7,0,0,1,1,0
1,36,5,9,0,0,1,1,0
0,18,4,9,0,0,1,1,0
0,33,7,9,1,0,1,1,0
1,49,5,7,1,1,1,2,1
0,48,7,7,1,1,1,2,1
0,29,7,7,1,0,1,2,1
1,23,6,7,1,0,1,2,1
0,27,6,9,1,0,1,2,0
0,26,6,2,1,0,1,1,0
0,41,5,3,1,1,1,2,0
1,38,5,7,1,0,1,1,0
0,18,5,3,1,0,1,0,0
0,45,7,2,0,0,1,1,0
0,54,7,9,0,1,1,2,0
0,48,6,2,0,1,1,2,1
1,31,6,2,0,0,1,2,1
0,24,5,2,0,0,1,1,0
0,37,5,2,0,0,1,1,0
1,30,5,5,0,0,1,1,0
1,40,5,4,0,0,1,1,1
0,47,2,2,0,1,0,1,0
0,19,3,2,0,1,0,1,0
0,38,5,1,0,0,0,1,0
1,34,5,1,0,0,0,1,0
0,50,2,1,0,0,0,0,0
0,43,5,1,0,0,0,2,0
0,28,3,2,0,0,0,1,0
1,25,5,4,0,0,0,1,0
0,65,2,1,0,0,0,2,0
0,55,2,1,0,0,0,2,0
0,36,2,1,0,1,0,1,1
0,33,2,1,0,1,0,2,0
0,46,5,1,0,0,0,1,0
1,44,7,9,0,0,0,1,0
0,41,5,4,0,0,0,1,0
0,21,5,4,0,0,0,1,0
1,24,6,7,1,1,1,1,1
0,31,7,10,1,0,1,2,0
1,32,7,10,1,0,1,1,0
1,36,7,9,1,0,1,1,0
0,40,7,6,1,0,1,1,0
0,60,7,7,1,0,1,2,0
1,50,7,7,1,1,1,2,0
0,22,6,3,1,0,1,0,0
1,65,2,7,1,1,1,1,0
0,24,5,4,1,1,1,1,0
1,21,5,7,1,0,1,1,0
0,23,5,2,1,0,1,2,0
0,28,5,7,0,1,1,1,0
1,35,4,9,0,1,1,1,1
0,36,5,2,0,1,1,0,1
0,39,5,8,0,1,1,2,0
1,39,7,9,0,0,1,1,0
0,33,5,7,0,1,1,1,0
1,32,5,11,0,1,1,1,0
